cod_mun;cod_escola;zona;esfera;horas_aula_9ano_2019
4304507;43037054;Rural;Municipal;4
4304507;43037062;Rural;Municipal;7
4304507;43037186;Rural;Municipal;4
4304507;43037232;Rural;Estadual;4,3
4304507;43037240;Rural;Estadual;4,5
4304507;43037267;Rural;Estadual;4,4
4304507;43037275;Rural;Estadual;4,3
4304507;43037291;Rural;Estadual;4,4
4304507;43037364;Rural;Estadual;4,4
4304507;43037380;Rural;Estadual;4,3
4304507;43037402;Urbana;Estadual;4,4
4304507;43037410;Rural;Estadual;4,3
4304507;43037429;Urbana;Estadual;4,4
4304507;43037496;Rural;Municipal;7
4304507;43037534;Rural;Municipal;4
4304507;43037577;Urbana;Municipal;4
4304507;43037666;Rural;Municipal;4
4304507;43037674;Urbana;Municipal;4
4304507;43172229;Urbana;Municipal;4
4304507;43184073;Urbana;Municipal;4
4304507;43200613;Rural;Estadual;4,4
4304606;43004628;Urbana;Privada;4,4
4304606;43007520;Urbana;Municipal;4
4304606;43012450;Urbana;Municipal;4
4304606;43037682;Urbana;Privada;5,3
4304606;43037690;Urbana;Privada;4,4
4304606;43037704;Urbana;Privada;4,5
4304606;43037720;Urbana;Privada;4,5
4304606;43037747;Urbana;Privada;4,5
4304606;43037763;Urbana;Privada;4,5
4304606;43037771;Urbana;Privada;4,5
4304606;43037780;Urbana;Privada;4,3
4304606;43037810;Urbana;Estadual;4
4304606;43037836;Urbana;Municipal;4
4304606;43037844;Urbana;Municipal;4
4304606;43037852;Urbana;Municipal;4
4304606;43037860;Urbana;Municipal;4
4304606;43037879;Urbana;Municipal;4
4304606;43037887;Urbana;Municipal;4
4304606;43037895;Urbana;Municipal;4
4304606;43037909;Urbana;Municipal;4
4304606;43037917;Urbana;Municipal;4
4304606;43037925;Urbana;Municipal;4
4304606;43037933;Urbana;Municipal;4
4304606;43037941;Urbana;Municipal;4
4304606;43037950;Urbana;Municipal;4
4304606;43037968;Urbana;Municipal;4
4304606;43037976;Urbana;Municipal;4
4304606;43037984;Urbana;Municipal;4
4304606;43037992;Urbana;Municipal;4
4304606;43038000;Urbana;Municipal;4
4304606;43038018;Urbana;Municipal;4
4304606;43038026;Urbana;Municipal;4
4304606;43038034;Urbana;Privada;4
4304606;43038166;Urbana;Estadual;4,4
4304606;43038182;Urbana;Estadual;4,4
4304606;43038190;Urbana;Estadual;4,4
4304606;43038204;Urbana;Estadual;4,9
4304606;43038212;Urbana;Estadual;4,3
4304606;43038220;Urbana;Estadual;4,4
4304606;43038239;Urbana;Estadual;4,4
4304606;43038247;Urbana;Estadual;4,4
4304606;43038255;Urbana;Estadual;4,3
4304606;43038263;Urbana;Estadual;4,3
4304606;43038271;Urbana;Estadual;4,4
4304606;43038280;Urbana;Estadual;4,4
4304606;43038298;Urbana;Estadual;4,3
4304606;43038301;Urbana;Estadual;4,4
4304606;43038310;Urbana;Estadual;4,4
4304606;43038328;Urbana;Estadual;4,3
4304606;43038336;Urbana;Estadual;4,3
4304606;43038344;Urbana;Estadual;4,5
4304606;43038352;Urbana;Estadual;4,4
4304606;43038360;Urbana;Estadual;5,3
4304606;43038379;Urbana;Privada;4,1
4304606;43038387;Urbana;Privada;4,4
4304606;43038395;Urbana;Estadual;4,4
4304606;43038409;Urbana;Estadual;5,2
4304606;43038433;Urbana;Estadual;4,4
4304606;43038441;Urbana;Estadual;5,3
4304606;43038450;Urbana;Estadual;5,1
4304606;43038476;Urbana;Municipal;4
4304606;43038484;Urbana;Municipal;4
4304606;43038492;Urbana;Municipal;4
4304606;43038506;Urbana;Municipal;4
4304606;43038522;Urbana;Municipal;4
4304606;43038549;Urbana;Municipal;4
4304606;43038557;Urbana;Municipal;4
4304606;43038565;Urbana;Municipal;4
4304606;43038590;Urbana;Municipal;4
4304606;43038603;Urbana;Estadual;4
4304606;43038620;Urbana;Municipal;4
4304606;43038638;Urbana;Municipal;4
4304606;43038646;Urbana;Estadual;4,3
4304606;43038670;Urbana;Municipal;4
4304606;43038689;Urbana;Municipal;4
4304606;43038697;Urbana;Municipal;4
4304606;43038700;Urbana;Municipal;4
4304606;43038727;Urbana;Estadual;4,3
4304606;43038743;Urbana;Estadual;4
4304606;43038751;Urbana;Municipal;4
4304606;43170102;Urbana;Municipal;4
4304606;43174558;Urbana;Municipal;4
4304606;43176364;Urbana;Privada;4,3
4304606;43176968;Urbana;Municipal;4
4304606;43191070;Urbana;Municipal;4
4304606;43200796;Urbana;Municipal;4
4304614;43033440;Urbana;Municipal;4
4304614;43083358;Urbana;Estadual;4,2
4304622;43200648;Urbana;Municipal;7
4304630;43024157;Urbana;Municipal;4
4304630;43038760;Urbana;Estadual;4,3
4304630;43038786;Urbana;Municipal;4
4304630;43038832;Urbana;Estadual;4
4304630;43038840;Urbana;Municipal;4
4304630;43038859;Urbana;Estadual;4
4304630;43038867;Urbana;Privada;4
4304630;43038875;Urbana;Estadual;4,3
4304630;43038883;Urbana;Municipal;4
4304630;43038891;Urbana;Municipal;4
4304630;43172512;Urbana;Municipal;4
4304630;43173870;Urbana;Municipal;4
4304630;43182330;Urbana;Municipal;4
4304630;43182690;Urbana;Municipal;4
4304630;43201687;Urbana;Municipal;4
4304630;43203892;Urbana;Municipal;4
4304630;43206557;Urbana;Privada;4,5
4304655;43127576;Urbana;Municipal;4
4304663;43038921;Rural;Municipal;4
4304663;43038930;Rural;Municipal;4
4304663;43039022;Rural;Municipal;4,2
4304663;43039030;Urbana;Municipal;4
4304663;43039065;Urbana;Municipal;4
4304663;43039073;Urbana;Estadual;4,4
4304663;43039090;Urbana;Municipal;4
4304663;43039111;Urbana;Estadual;4,5
4304663;43039138;Urbana;Municipal;4
4304663;43039146;Urbana;Estadual;4,3
4304663;43175376;Rural;Municipal;4
4304663;43175392;Urbana;Municipal;4
4304671;43094490;Urbana;Estadual;4,4
4304671;43203930;Urbana;Municipal;4
4304689;43039154;Urbana;Municipal;4,1
4304689;43039189;Rural;Municipal;4,2
4304689;43039235;Urbana;Estadual;4,3
4304689;43039243;Urbana;Municipal;4,2
4304697;43205135;Urbana;Municipal;4
4304705;43039260;Urbana;Privada;4,3
4304705;43039278;Urbana;Privada;4,4
4304705;43039286;Urbana;Privada;4
4304705;43039294;Urbana;Estadual;5
4304705;43039413;Urbana;Estadual;4
4304705;43039472;Urbana;Municipal;4
4304705;43039537;Urbana;Municipal;4
4304705;43039553;Urbana;Municipal;4
4304705;43039570;Urbana;Municipal;4
4304705;43039596;Urbana;Municipal;4
4304705;43039650;Urbana;Municipal;4
4304705;43039677;Urbana;Municipal;4
4304705;43039723;Rural;Estadual;4,2
4304705;43039731;Urbana;Privada;4,3
4304705;43039758;Urbana;Estadual;4,2
4304705;43039790;Urbana;Estadual;4,2
4304705;43039804;Urbana;Estadual;4,2
4304705;43039812;Urbana;Estadual;4,2
4304705;43039820;Urbana;Estadual;4
4304705;43039847;Rural;Estadual;4,2
4304705;43039855;Urbana;Estadual;4,2
4304705;43039910;Urbana;Municipal;4
4304705;43039936;Urbana;Estadual;4,2
4304705;43039944;Urbana;Municipal;4
4304705;43039952;Urbana;Municipal;4
4304705;43039987;Urbana;Municipal;4
4304705;43177840;Urbana;Municipal;4
4304705;43181252;Urbana;Municipal;4
4304713;43129420;Rural;Municipal;4
4304713;43130399;Urbana;Estadual;4,3
4304713;43130437;Rural;Municipal;4
4304804;43040071;Urbana;Privada;4,3
4304804;43040144;Rural;Municipal;4
4304804;43040268;Rural;Municipal;9,3
4304804;43040322;Urbana;Estadual;4
4304804;43040330;Urbana;Estadual;4
4304804;43040349;Urbana;Estadual;4,3
4304804;43040357;Urbana;Estadual;4,4
4304804;43040365;Urbana;Municipal;4
4304804;43040373;Urbana;Estadual;4,4
4304804;43040403;Urbana;Municipal;4
4304804;43174949;Urbana;Municipal;4
4304853;43166792;Rural;Estadual;4,3
4304903;43040977;Urbana;Estadual;4,4
4304903;43041019;Urbana;Estadual;4,4
4304952;43041060;Urbana;Estadual;4,4
4304952;43041140;Urbana;Municipal;4
4305009;43041450;Urbana;Municipal;4,3
4305009;43041515;Rural;Estadual;4,4
4305009;43041582;Urbana;Estadual;4,3
4305009;43041612;Urbana;Estadual;4,4
4305009;43174906;Urbana;Municipal;4,3
4305108;43008895;Urbana;Privada;4,7
4305108;43024203;Urbana;Municipal;4,5
4305108;43041639;Urbana;Privada;4,4
4305108;43041647;Urbana;Privada;4,4
4305108;43041655;Urbana;Privada;4,4
4305108;43041663;Urbana;Estadual;5,3
4305108;43041698;Urbana;Municipal;4,5
4305108;43041736;Urbana;Municipal;4,5
4305108;43041833;Urbana;Municipal;4,5
4305108;43041892;Urbana;Municipal;4,5
4305108;43041930;Urbana;Municipal;4,5
4305108;43042015;Urbana;Municipal;4,5
4305108;43042058;Urbana;Municipal;4,5
4305108;43042139;Urbana;Municipal;4,5
4305108;43042155;Urbana;Municipal;4,5
4305108;43042252;Urbana;Municipal;4,5
4305108;43042376;Urbana;Municipal;4,5
4305108;43042384;Urbana;Municipal;4,5
4305108;43042430;Urbana;Municipal;4,5
4305108;43042465;Urbana;Municipal;4,5
4305108;43042597;Urbana;Municipal;4,5
4305108;43042627;Urbana;Municipal;4,5
4305108;43042724;Urbana;Municipal;4,5
4305108;43042791;Urbana;Municipal;4,5
4305108;43042848;Urbana;Municipal;4,5
4305108;43042872;Urbana;Municipal;4,5
4305108;43042910;Urbana;Privada;4,4
4305108;43042929;Urbana;Privada;4,5
4305108;43042953;Urbana;Estadual;4,7
4305108;43042961;Urbana;Estadual;4,5
4305108;43042970;Rural;Estadual;4,5
4305108;43042996;Urbana;Estadual;4,4
4305108;43043011;Urbana;Estadual;4,7
4305108;43043020;Urbana;Estadual;4,4
4305108;43043070;Rural;Municipal;4,5
4305108;43043089;Urbana;Estadual;4,3
4305108;43043097;Urbana;Estadual;4,4
4305108;43043100;Urbana;Estadual;5
4305108;43043119;Urbana;Estadual;4,2
4305108;43043127;Urbana;Estadual;4,4
4305108;43043135;Urbana;Estadual;4,3
4305108;43043143;Urbana;Estadual;4,3
4305108;43043160;Urbana;Estadual;4,4
4305108;43043186;Urbana;Estadual;4,3
4305108;43043194;Urbana;Estadual;4,4
4305108;43043208;Rural;Estadual;4,3
4305108;43043216;Urbana;Estadual;4,4
4305108;43043224;Urbana;Estadual;4,2
4305108;43043232;Urbana;Estadual;4,3
4305108;43043240;Urbana;Estadual;4,3
4305108;43043259;Urbana;Estadual;4,4
4305108;43043267;Urbana;Estadual;5
4305108;43043275;Urbana;Estadual;4,5
4305108;43043283;Urbana;Estadual;4,5
4305108;43043291;Urbana;Estadual;4,3
4305108;43043305;Urbana;Estadual;4,3
4305108;43043313;Urbana;Municipal;4
4305108;43043321;Urbana;Estadual;4,5
4305108;43043330;Urbana;Municipal;4,5
4305108;43043348;Urbana;Estadual;4,3
4305108;43043356;Urbana;Estadual;4,4
4305108;43043364;Urbana;Municipal;4,5
4305108;43043372;Urbana;Municipal;4,5
4305108;43043380;Urbana;Municipal;4,5
4305108;43043399;Urbana;Municipal;4,5
4305108;43043453;Urbana;Municipal;4,5
4305108;43043496;Urbana;Municipal;4,5
4305108;43043518;Urbana;Privada;4,5
4305108;43043534;Urbana;Estadual;4,3
4305108;43043569;Urbana;Estadual;5
4305108;43043585;Urbana;Municipal;4,5
4305108;43043593;Urbana;Municipal;4,5
4305108;43043623;Urbana;Estadual;4,3
4305108;43043631;Urbana;Municipal;4,5
4305108;43043640;Urbana;Estadual;4,4
4305108;43043666;Urbana;Privada;4,4
4305108;43043674;Urbana;Privada;4,4
4305108;43043682;Urbana;Privada;4,5
4305108;43043690;Urbana;Estadual;4,3
4305108;43043704;Urbana;Estadual;4,4
4305108;43043720;Urbana;Privada;4,4
4305108;43043739;Urbana;Municipal;4,5
4305108;43043747;Urbana;Municipal;4,5
4305108;43043755;Urbana;Municipal;8,7
4305108;43043780;Urbana;Estadual;5
4305108;43043798;Urbana;Municipal;4,5
4305108;43043801;Urbana;Municipal;4,5
4305108;43043810;Urbana;Municipal;4,5
4305108;43043828;Urbana;Municipal;4,5
4305108;43043844;Urbana;Privada;4,4
4305108;43043860;Urbana;Municipal;4,5
4305108;43043879;Urbana;Estadual;4,3
4305108;43043887;Urbana;Municipal;4,5
4305108;43043895;Urbana;Municipal;4,5
4305108;43043941;Urbana;Municipal;4,5
4305108;43043976;Urbana;Municipal;4,5
4305108;43043984;Urbana;Municipal;4,5
4305108;43043992;Urbana;Municipal;4,5
4305108;43044000;Urbana;Municipal;4,5
4305108;43044018;Urbana;Municipal;4,5
4305108;43044026;Urbana;Municipal;4,5
4305108;43044034;Urbana;Municipal;4,5
4305108;43044050;Urbana;Municipal;4,5
4305108;43044069;Urbana;Municipal;4,5
4305108;43170153;Urbana;Municipal;4,5
4305108;43171648;Urbana;Privada;5,3
4305108;43172873;Urbana;Privada;4,5
4305108;43173730;Urbana;Municipal;4,5
4305108;43176879;Urbana;Municipal;4,5
4305108;43180744;Urbana;Privada;4,5
4305108;43182976;Urbana;Municipal;4,5
4305108;43182992;Urbana;Municipal;4,5
4305108;43184812;Urbana;Municipal;4,5
4305108;43184820;Urbana;Municipal;4,5
4305108;43184839;Urbana;Municipal;4,5
4305108;43185673;Urbana;Estadual;5
4305108;43204236;Urbana;Municipal;4,5
4305108;43204350;Urbana;Municipal;4,5
4305108;43211674;Urbana;Municipal;4,5
4305116;43018980;Urbana;Estadual;4,4
4305124;43099491;Urbana;Municipal;4
4305124;43099726;Urbana;Municipal;4
4305124;43099785;Rural;Municipal;4
4305124;43099793;Rural;Municipal;4
4305124;43099866;Urbana;Estadual;4,3
4305124;43177883;Rural;Municipal;4
4305132;43044174;Rural;Municipal;4
4305132;43044190;Urbana;Municipal;4
4305132;43044239;Rural;Municipal;4
4305132;43169473;Urbana;Estadual;4,3
4305157;43044328;Rural;Municipal;7
4305157;43044360;Urbana;Estadual;4
4305157;43044433;Rural;Municipal;7
4305173;43044441;Rural;Municipal;7,8
4305173;43044549;Rural;Municipal;4
4305173;43044573;Rural;Municipal;4
4305173;43044620;Rural;Municipal;4
4305173;43044670;Rural;Estadual;4,3
4305173;43044700;Rural;Estadual;4,3
4305173;43044719;Urbana;Estadual;4,5
4305173;43243606;Urbana;Municipal;4
4305207;43044808;Urbana;Privada;4,5
4305207;43045162;Urbana;Estadual;4,3
4305207;43045170;Urbana;Estadual;4,3
4305207;43045189;Urbana;Estadual;4,3
4305207;43045227;Urbana;Municipal;4
4305207;43171303;Urbana;Estadual;8,5
4305306;43045537;Rural;Estadual;4,2
4305306;43045553;Rural;Municipal;4
4305306;43045596;Urbana;Estadual;4,2
4305306;43045600;Urbana;Municipal;4
4305355;43045626;Urbana;Municipal;4
4305355;43045634;Urbana;Municipal;4
4305355;43045642;Urbana;Municipal;4
4305355;43045650;Urbana;Municipal;4
4305355;43045669;Urbana;Municipal;4
4305355;43045677;Urbana;Estadual;4,3
4305355;43045693;Urbana;Estadual;4,3
4305355;43045707;Urbana;Estadual;4,3
4305355;43045715;Urbana;Estadual;4
4305355;43045723;Urbana;Estadual;4,3
4305355;43045731;Urbana;Estadual;4,3
4305355;43045740;Urbana;Municipal;4
4305355;43045758;Urbana;Municipal;4
4305355;43181023;Urbana;Privada;4,3
4305371;43150918;Rural;Estadual;4
4305371;43151264;Urbana;Municipal;4
4305405;43045979;Urbana;Estadual;4,4
4305405;43170005;Urbana;Municipal;4,3
4305439;43127029;Urbana;Estadual;5
4305439;43127134;Urbana;Municipal;4
4305447;43031749;Rural;Municipal;4
4305447;43031811;Rural;Municipal;4
4305447;43031986;Urbana;Estadual;4,3
4305454;43046118;Urbana;Municipal;4
4305454;43046142;Urbana;Estadual;4,3
4305454;43046150;Urbana;Municipal;4
4305454;43173110;Urbana;Estadual;4,4
4305454;43201652;Urbana;Municipal;4
4305504;43046533;Urbana;Estadual;4,4
4305587;43060625;Urbana;Estadual;4
4305587;43180841;Urbana;Municipal;5,2
4305603;43046584;Rural;Municipal;4
4305603;43046649;Urbana;Municipal;4
4305603;43046754;Urbana;Estadual;4,2
4305702;43046797;Rural;Municipal;4,5
4305702;43046886;Urbana;Municipal;4,4
4305702;43046932;Rural;Estadual;4,4
4305702;43046991;Urbana;Estadual;4,4
4305702;43047009;Urbana;Estadual;4,3
4305801;43047068;Urbana;Municipal;4
4305801;43047076;Rural;Municipal;4
4305801;43047289;Rural;Municipal;4
4305801;43047513;Urbana;Municipal;4
4305801;43047637;Rural;Estadual;4
4305801;43047700;Urbana;Estadual;4,2
4305835;43112374;Urbana;Municipal;4
4305850;43039707;Urbana;Estadual;4,2
4305850;43039774;Urbana;Municipal;4
4305850;43039782;Urbana;Municipal;4
4305871;43075010;Urbana;Municipal;4,4
4305900;43048030;Rural;Municipal;5
4305900;43048072;Urbana;Estadual;4,3
4305900;43048137;Urbana;Municipal;4
4305900;43048153;Urbana;Estadual;4,3
4305934;43065589;Urbana;Estadual;4,3
4305959;43206085;Urbana;Municipal;4,3
4305975;43098550;Urbana;Estadual;4,4
4305975;43186564;Urbana;Municipal;4
4306007;43048498;Urbana;Estadual;4,2
4306007;43049044;Rural;Municipal;4
4306007;43049095;Urbana;Estadual;4,3
4306007;43150497;Urbana;Municipal;4
4306007;43181970;Urbana;Municipal;4
4306056;43049184;Rural;Municipal;4
4306056;43049273;Rural;Municipal;4
4306056;43049389;Urbana;Estadual;4,3
4306056;43171370;Urbana;Estadual;4,2
4306072;43115551;Rural;Municipal;4
4306072;43115942;Urbana;Estadual;4,3
4306072;43189237;Urbana;Municipal;4
4306106;43049419;Urbana;Privada;4,3
4306106;43049435;Urbana;Municipal;4
4306106;43049699;Urbana;Estadual;4
4306106;43049753;Urbana;Municipal;4
4306106;43049761;Urbana;Estadual;4
4306106;43049788;Urbana;Municipal;4
4306106;43049800;Urbana;Estadual;4,3
4306106;43049818;Urbana;Estadual;4
4306106;43049826;Urbana;Estadual;4,4
4306106;43049842;Urbana;Estadual;4
4306106;43049850;Urbana;Municipal;4
4306106;43049869;Urbana;Municipal;4
4306106;43049885;Urbana;Municipal;4
4306106;43049907;Urbana;Estadual;4,3
4306106;43049923;Urbana;Estadual;4,4
4306106;43049931;Urbana;Estadual;4
4306106;43049958;Urbana;Municipal;4
4306106;43049966;Urbana;Estadual;4
4306106;43050050;Urbana;Estadual;4
4306106;43050093;Urbana;Municipal;4
4306106;43050131;Rural;Municipal;4
4306106;43050166;Urbana;Estadual;4,2
4306106;43050220;Urbana;Municipal;4
4306106;43175783;Urbana;Estadual;4,3
4306106;43296084;Urbana;Privada;4
4306130;43082165;Urbana;Municipal;4,4
4306205;43050468;Rural;Estadual;4,4
4306205;43050522;Urbana;Estadual;4,4
4306205;43050573;Urbana;Municipal;4,5
4306205;43050611;Rural;Estadual;4,4
4306304;43050808;Rural;Municipal;4
4306304;43172059;Urbana;Estadual;4,4
4306320;43200540;Urbana;Municipal;4
4306353;43051065;Rural;Municipal;4
4306353;43051162;Urbana;Estadual;4,4
4306379;43122680;Rural;Municipal;4
4306379;43123201;Urbana;Estadual;4,4
4306403;43051170;Urbana;Privada;4,2
4306403;43051227;Urbana;Municipal;4
4306403;43051260;Urbana;Estadual;4,4
4306403;43051294;Urbana;Estadual;4,2
4306403;43051308;Urbana;Municipal;4
4306403;43051316;Urbana;Estadual;4,2
4306403;43051324;Urbana;Municipal;4
4306403;43051332;Urbana;Municipal;4
4306403;43051340;Urbana;Municipal;4
4306403;43051405;Urbana;Municipal;4
4306403;43169880;Urbana;Municipal;4
4306403;43175228;Urbana;Municipal;4
4306429;43058663;Urbana;Estadual;4,1
4306429;43299202;Urbana;Municipal;4
4306452;43051561;Urbana;Estadual;4,4
4306502;43051901;Rural;Municipal;4
4306502;43051995;Rural;Municipal;4
4306502;43052037;Rural;Municipal;4
4306502;43052169;Rural;Municipal;4
4306502;43052231;Urbana;Estadual;4
4306502;43173772;Urbana;Municipal;4
4306551;43156290;Urbana;Estadual;4,4
4306601;43052290;Urbana;Municipal;4
4306601;43052304;Urbana;Municipal;4
4306601;43052312;Urbana;Municipal;4
4306601;43052622;Rural;Municipal;4
4306601;43052797;Urbana;Estadual;4,3
4306601;43052800;Urbana;Estadual;4,3
4306601;43052819;Urbana;Estadual;4
4306601;43052860;Urbana;Privada;4,4
4306601;43052924;Urbana;Estadual;4,4
4306601;43053009;Rural;Municipal;4
4306601;43053033;Urbana;Municipal;4
4306601;43053068;Urbana;Municipal;9,3
4306601;43053084;Urbana;Municipal;4
4306601;43053246;Urbana;Municipal;9,3
4306601;43171150;Urbana;Estadual;4,4
4306601;43204767;Urbana;Privada;5
4306700;43053572;Urbana;Estadual;4,4
4306734;43053688;Urbana;Estadual;4
4306734;43053866;Urbana;Municipal;4
4306759;43054102;Urbana;Municipal;4
4306759;43054366;Urbana;Estadual;4,2
4306767;43053874;Rural;Municipal;4
4306767;43053947;Rural;Municipal;4
4306767;43053971;Urbana;Municipal;4
4306767;43053980;Urbana;Municipal;4
4306767;43053998;Urbana;Municipal;4
4306767;43054005;Urbana;Estadual;4,4
4306767;43054021;Rural;Estadual;4,3
4306767;43054030;Urbana;Municipal;4
4306767;43054048;Rural;Municipal;4
4306767;43201695;Urbana;Municipal;4
4306767;43203531;Urbana;Municipal;4
4306767;43361072;Urbana;Privada;4
4306809;43054242;Urbana;Municipal;4
4306809;43054420;Urbana;Estadual;4
4306809;43054439;Urbana;Estadual;4
4306809;43054447;Urbana;Estadual;4
4306809;43054455;Urbana;Estadual;4
4306809;43054471;Urbana;Estadual;4
4306809;43054480;Urbana;Estadual;4,4
4306809;43054528;Urbana;Estadual;4
4306809;43173802;Urbana;Privada;4,4
4306809;43200095;Urbana;Municipal;4
4306908;43054560;Urbana;Municipal;4
4306908;43054722;Urbana;Municipal;4
4306908;43054730;Rural;Municipal;4
4306908;43055087;Rural;Municipal;4
4306908;43055168;Rural;Municipal;4
4306908;43055176;Rural;Municipal;5
4306908;43055230;Urbana;Estadual;4,1
4306908;43055249;Urbana;Estadual;4,3
4306908;43055257;Urbana;Estadual;4,4
4306908;43055265;Urbana;Estadual;4,3
4306908;43055281;Urbana;Estadual;4,3
4306908;43055567;Rural;Municipal;4
4306908;43367127;Urbana;Municipal;4
4306924;43047661;Urbana;Estadual;4
4306932;43055648;Rural;Municipal;4
4306932;43055761;Rural;Municipal;4
4306932;43055885;Urbana;Estadual;4,4
4306957;43055966;Urbana;Estadual;4,3
4306957;43172539;Urbana;Municipal;4
4306957;43172547;Rural;Municipal;8
4306973;43056164;Urbana;Estadual;4
4306973;43170439;Urbana;Municipal;4
4307005;43056172;Urbana;Privada;4,3
4307005;43056180;Urbana;Privada;4,4
4307005;43056202;Urbana;Estadual;4,4
4307005;43056210;Urbana;Estadual;4,3
4307005;43056369;Urbana;Municipal;4
4307005;43056415;Urbana;Municipal;4
4307005;43056628;Urbana;Municipal;4
4307005;43056830;Urbana;Estadual;4,2
4307005;43056849;Urbana;Estadual;4,3
4307005;43056938;Urbana;Estadual;4,3
4307005;43056954;Urbana;Estadual;4,4
4307005;43056962;Rural;Estadual;4,3
4307005;43056997;Urbana;Estadual;4,3
4307005;43057004;Urbana;Estadual;4,4
4307005;43057020;Urbana;Estadual;4,4
4307005;43057039;Urbana;Estadual;4,4
4307005;43057080;Urbana;Estadual;4
4307005;43057098;Urbana;Estadual;4,3
4307005;43057101;Urbana;Privada;4,3
4307005;43057110;Urbana;Municipal;4
